Id,SalePrice
2736,148298.3710729638
2737,116248.58024413977
2738,162224.1587328473
2739,159354.19403441343
2740,132621.93622572813
2741,145974.17585857306
2742,166021.74074049387
2743,159944.9662098447
2744,173090.62038464937
2745,146535.41850932036
2746,140904.61956413183
2747,139269.33663316164
2748,112313.26947732363
2749,127272.30712421332
2750,109558.64183421526
2751,131066.42620368395
2752,200887.47332997713
2753,177797.31160827074
2754,293032.3510243455
2755,125950.25771232042
2756,99209.71665616427
2757,85748.88183231745
2758,68692.41864629183
2759,139971.1825488368
2760,147399.25180597696
2761,152786.38384707365
2762,158541.66341979895
2763,214250.22600193415
2764,136794.09950681124
2765,258539.02406115923
2766,154334.42224200163
2767,69255.19242580328
2768,135848.4980451623
2769,134850.047210888
2770,136990.37749333773
2771,104505.59256811533
2772,111469.5264938632
2773,175083.29478247557
2774,152750.21291013155
2775,133627.7459086934
2776,134323.34888155852
2777,128154.74779982958
2778,82891.61624492798
2779,133768.00097961817
2780,94323.42964048777
2781,76561.81364823971
2782,91973.42365105543
2783,96020.4850199977
2784,112092.90361590777
2785,133327.3466434041
2786,44826.7016334096
2787,109147.44067354593
2788,62716.74264212046
2789,195282.86428661738
2790,89538.51495839749
2791,80060.19544382486
2792,69972.72546632681
2793,156995.42981250677
2794,91691.69008596335
2795,109094.29240389261
2796,74581.83303375635
2797,237923.4853267232
2798,112702.04384823237
2799,114796.34355254564
2800,55825.3280899087
2801,98345.73647005949
2802,127989.78086502943
2803,204847.68318303023
2804,125592.44974751864
2805,70705.05964119826
2806,73593.80358453188
2807,157311.1100469986
2808,162144.836973981
2809,112877.0449842969
2810,132174.01652760897
2811,176916.00354571734
2812,165548.13739772234
2813,205592.40155990515
2814,211798.57366974745
2815,91105.08861561213
2816,233597.31319566164
2817,142808.68684728537
2818,127440.18387766276
2819,168298.9630443016
2820,149814.64834006224
2821,101850.77543063555
2822,186882.36369629297
2823,340368.2270969907
2824,208228.24116785917
2825,169531.6607552329
2826,131551.29525037203
2827,141504.88569255266
2828,264711.24531503115
2829,205512.63349194918
2830,235657.11747236643
2831,188202.12677760515
2832,256276.6191684762
2833,251640.947480754
2834,213693.24613411818
2835,223416.02435918245
2836,210024.51102371607
2837,174630.19698007498
2838,154686.58629556093
2839,183577.09224625025
2840,206280.56208546553
2841,203333.02074273024
2842,227206.91753549967
2843,152745.59160812292
2844,170171.3961066762
2845,111252.28409190569
2846,217714.02772982512
2847,210862.05447371397
2848,206544.7349881688
2849,205078.78956718836
2850,264675.8984200517
2851,220133.92334862147
2852,237990.9362036744
2853,237284.3236320773
2854,147436.64397068415
2855,205197.93179912958
2856,201161.97378809843
2857,190544.79922862444
2858,202109.44745619688
2859,130459.71271343622
2860,130898.07553549204
2861,156062.09472413454
2862,207839.8299045125
2863,134715.77044041548
2864,250798.11999853048
2865,148213.23588593397
2866,174668.44976718817
2867,79424.2074210206
2868,113922.01999636088
2869,122912.49403603468
2870,165975.334933714
2871,91235.4998647729
2872,39407.25718005095
2873,108070.45378084574
2874,135126.4531013528
2875,122433.48087973986
2876,150054.06260462198
2877,116457.03729344998
2878,131061.18006415758
2879,136959.72511012945
2880,103423.11970396433
2881,137104.94648094568
2882,159147.23371858988
2883,161959.38173468504
2884,160305.01110287104
2885,147840.5469259778
2886,226923.10188742075
2887,94236.48037023935
2888,123513.86213989649
2889,45328.6446412364
2890,58413.83056826983
2891,154190.72367794905
2892,42595.57301695738
2893,91972.08750815783
2894,46386.018464283086
2895,262004.99449630175
2896,246798.13635851536
2897,214817.3975145379
2898,182618.0637932578
2899,197139.1757154027
2900,167919.92353303824
2901,218090.02001805697
2902,207476.16131349
2903,281968.1291679898
2904,291733.4226123849
2905,114514.02093120012
2906,215402.5594350854
2907,114103.1074689785
2908,129453.30387421045
2909,194339.8625955144
2910,68525.91751729045
2911,93414.63657452259
2912,156850.40633459482
2913,97539.74992199335
2914,82889.22943686042
2915,83911.66410352383
2916,95273.0648711184
2917,198767.85447831545
2918,117610.73659499083
2919,233039.4355054656
